year,individualCount,gemeente,provincie,gewest,gbifID,decimalLatitude,decimalLongitude,geometry
2005,3,Aarschot,Vlaams-Brabant,flanders,2610234036,50.971794,4.841232,"c(4.841232, 50.971794)"
2007,3,Aarschot,Vlaams-Brabant,flanders,2610234038,50.971794,4.841232,"c(4.841232, 50.971794)"
2002,3,Mol,Antwerpen,flanders,2610234173,51.191249,5.126334,"c(5.126334, 51.191249)"
2002,18,Dendermonde,Oost-Vlaanderen,flanders,2610234312,51.040845,4.072743,"c(4.072743, 51.040845)"
2002,8,Mechelen,Antwerpen,flanders,2610234363,51.0291,4.459604,"c(4.459604, 51.0291)"
2001,5,Grimbergen,Vlaams-Brabant,flanders,2610234374,50.968641,4.377613,"c(4.377613, 50.968641)"
2004,1,Diepenbeek,Limburg,flanders,2610234807,50.915826,5.4301450000000004,"c(5.430145, 50.915826)"
2010,2,Landen,Vlaams-Brabant,flanders,2610234900,50.76978,5.025444,"c(5.025444, 50.76978)"
2009,1,Hoegaarden,Vlaams-Brabant,flanders,2610234930,50.781368,4.871478,"c(4.871478, 50.781368)"
2004,1,Balen,Antwerpen,flanders,2610235173,51.157361,5.216963,"c(5.216963, 51.157361)"
2006,1,Geel,Antwerpen,flanders,2610235254,51.133066,4.991754,"c(4.991754, 51.133066)"
2001,2,Bonheiden,Antwerpen,flanders,2610235560,51.020743,4.605016,"c(4.605016, 51.020743)"
2002,4,Putte,Antwerpen,flanders,2610235616,51.041234,4.641524,"c(4.641524, 51.041234)"
2003,1,Putte,Antwerpen,flanders,2610235621,51.041234,4.641524,"c(4.641524, 51.041234)"
2004,1,Lummen,Limburg,flanders,2610235753,51.010921,5.23412,"c(5.23412, 51.010921)"
2002,1,Lummen,Limburg,flanders,2610235847,50.998508,5.221913,"c(5.221913, 50.998508)"
2001,2,Beringen,Limburg,flanders,2610235972,51.064193,5.26241,"c(5.26241, 51.064193)"
2001,2,Scherpenheuvel-Zichem,Vlaams-Brabant,flanders,2610236060,51.001419,4.957723,"c(4.957723, 51.001419)"
2003,1,Aarschot,Vlaams-Brabant,flanders,2610236084,50.971794,4.841232,"c(4.841232, 50.971794)"
2008,1,Hechtel-Eksel,Limburg,flanders,2610236202,51.144094,5.328161,"c(5.328161, 51.144094)"
2002,1,Geel,Antwerpen,flanders,2610236258,51.133066,4.991754,"c(4.991754, 51.133066)"
2005,1,Dendermonde,Oost-Vlaanderen,flanders,2610236334,51.040845,4.072743,"c(4.072743, 51.040845)"
2001,2,Hal,Vlaams-Brabant,flanders,2610236392,50.724351,4.238883,"c(4.238883, 50.724351)"
2008,1,Hal,Vlaams-Brabant,flanders,2610236405,50.724351,4.238883,"c(4.238883, 50.724351)"
2001,3,Kortenberg,Vlaams-Brabant,flanders,2610236608,50.89155,4.568688,"c(4.568688, 50.89155)"
2002,1,Begijnendijk,Vlaams-Brabant,flanders,2610236704,51.019644,4.774418,"c(4.774418, 51.019644)"
2001,4,Kapelle-Op-Den-Bos,Vlaams-Brabant,flanders,2610236794,51.020499,4.333098,"c(4.333098, 51.020499)"
2002,3,Zonhoven,Limburg,flanders,2610236879,50.990796,5.386008,"c(5.386008, 50.990796)"
2001,2,Balen,Antwerpen,flanders,2610237190,51.194582,5.232343,"c(5.232343, 51.194582)"
2002,1,Kampenhout,Vlaams-Brabant,flanders,2610237577,50.939218,4.573647,"c(4.573647, 50.939218)"
2002,3,Mechelen,Antwerpen,flanders,2610237588,51.001729,4.508803,"c(4.508803, 51.001729)"
2001,4,Kampenhout,Vlaams-Brabant,flanders,2610237590,50.94608,4.53353,"c(4.53353, 50.94608)"
2001,7,Tremelo,Vlaams-Brabant,flanders,2610237709,51.008551,4.735547,"c(4.735547, 51.008551)"
2004,2,Lubbeek,Vlaams-Brabant,flanders,2610237962,50.885144,4.839954,"c(4.839954, 50.885144)"
2002,6,Aarschot,Vlaams-Brabant,flanders,2610238054,50.992481,4.895087,"c(4.895087, 50.992481)"
2006,1,Vilvoorde,Vlaams-Brabant,flanders,2610238489,50.934462,4.427875,"c(4.427875, 50.934462)"
2002,1,Overijse,Vlaams-Brabant,flanders,2610238534,50.754609,4.548085,"c(4.548085, 50.754609)"
2004,1,Huldenberg,Vlaams-Brabant,flanders,2610238552,50.76807,4.621548,"c(4.621548, 50.76807)"
2001,1,Diepenbeek,Limburg,flanders,2610238870,50.915826,5.4301450000000004,"c(5.430145, 50.915826)"
2009,1,Heusden-Zolder,Limburg,flanders,2610238945,51.017006,5.292713,"c(5.292713, 51.017006)"
2007,9,Balen,Antwerpen,flanders,2610239250,51.157361,5.216963,"c(5.216963, 51.157361)"
2009,1,Mechelen,Antwerpen,flanders,2610239746,51.067759,4.449208,"c(4.449208, 51.067759)"
2001,2,Maasmechelen,Limburg,flanders,2610239812,50.989415,5.70107,"c(5.70107, 50.989415)"
2004,1,Meeuwen-Gruitrode,Limburg,flanders,2610239843,51.087113,5.516911,"c(5.516911, 51.087113)"
2002,1,Ravels,Antwerpen,flanders,2610239893,51.416829,5.045321,"c(5.045321, 51.416829)"
2014,2,Huldenberg,Vlaams-Brabant,flanders,2610240114,50.76807,4.621548,"c(4.621548, 50.76807)"
2018,1,Hal,Vlaams-Brabant,flanders,2610240288,50.752166,4.258847,"c(4.258847, 50.752166)"
2005,1,Berlaar,Antwerpen,flanders,2610240380,51.109682,4.65571,"c(4.65571, 51.109682)"
2002,3,Geel,Antwerpen,flanders,2610240495,51.195517,4.973135,"c(4.973135, 51.195517)"
2003,1,Zoersel,Antwerpen,flanders,2610240609,51.256678,4.712156,"c(4.712156, 51.256678)"
2003,1,Boechout,Antwerpen,flanders,2610240647,51.168187,4.534786,"c(4.534786, 51.168187)"
2006,1,Ranst,Antwerpen,flanders,2610240649,51.169193,4.590426,"c(4.590426, 51.169193)"
2001,2,Lier,Antwerpen,flanders,2610240695,51.129811,4.556533,"c(4.556533, 51.129811)"
2002,2,Duffel,Antwerpen,flanders,2610240721,51.093944,4.515255,"c(4.515255, 51.093944)"
2008,1,Sint-Katelijne-Waver,Antwerpen,flanders,2610240738,51.0717,4.532497,"c(4.532497, 51.0717)"
2005,1,Neerpelt,Limburg,flanders,2610240766,51.232079,5.456029,"c(5.456029, 51.232079)"
2003,2,Maasmechelen,Limburg,flanders,2610240798,50.989415,5.70107,"c(5.70107, 50.989415)"
2011,1,Boutersem,Vlaams-Brabant,flanders,2610240926,50.837508,4.840703,"c(4.840703, 50.837508)"
2014,1,Huldenberg,Vlaams-Brabant,flanders,2610241049,50.76807,4.621548,"c(4.621548, 50.76807)"
2016,1,Veurne,West-Vlaanderen,flanders,2610241120,51.007165,2.583107,"c(2.583107, 51.007165)"
2018,1,Kortrijk,Henegouwen,wallonia,2610241263,50.733179,3.325224,"c(3.325224, 50.733179)"
2018,1,Avelgem,West-Vlaanderen,flanders,2610241300,50.780762,3.480686,"c(3.480686, 50.780762)"
2002,3,Kasterlee,Antwerpen,flanders,2610241644,51.262471,4.994559,"c(4.994559, 51.262471)"
2001,16,Beerse,Antwerpen,flanders,2610241758,51.31474,4.833999,"c(4.833999, 51.31474)"
2003,1,Lommel,Limburg,flanders,2610242045,51.259099,5.334234,"c(5.334234, 51.259099)"
2011,1,Menen,West-Vlaanderen,flanders,2610242167,50.782819,3.181342,"c(3.181342, 50.782819)"
2001,1,Westerlo,Antwerpen,flanders,2610242454,51.12699,4.874669,"c(4.874669, 51.12699)"
2001,2,Olen,Antwerpen,flanders,2610242625,51.172372,4.890905,"c(4.890905, 51.172372)"
2003,6,Kasterlee,Antwerpen,flanders,2610242633,51.247098,4.919201,"c(4.919201, 51.247098)"
2004,5,Kasterlee,Antwerpen,flanders,2610242634,51.247098,4.919201,"c(4.919201, 51.247098)"
2002,10,Beerse,Antwerpen,flanders,2610242681,51.31474,4.833999,"c(4.833999, 51.31474)"
2001,1,Zandhoven,Antwerpen,flanders,2610242713,51.219551,4.690996,"c(4.690996, 51.219551)"
2001,1,Mechelen,Antwerpen,flanders,2610242830,51.067759,4.449208,"c(4.449208, 51.067759)"
2001,2,Sint-Katelijne-Waver,Antwerpen,flanders,2610242842,51.0717,4.532497,"c(4.532497, 51.0717)"
2007,2,Wuustwezel,Antwerpen,flanders,2610243011,51.421732,4.611847,"c(4.611847, 51.421732)"
2012,1,Dendermonde,Oost-Vlaanderen,flanders,2610243043,51.040845,4.072743,"c(4.072743, 51.040845)"
2013,1,Spiere-Helkijn,West-Vlaanderen,flanders,2610243115,50.726379,3.347563,"c(3.347563, 50.726379)"
2014,2,Wervik,West-Vlaanderen,flanders,2610243186,50.795808,3.043018,"c(3.043018, 50.795808)"
2015,2,Spiere-Helkijn,West-Vlaanderen,flanders,2610243204,50.726379,3.347563,"c(3.347563, 50.726379)"
2005,4,Heist-Op-Den-Berg,Antwerpen,flanders,2610243326,51.080064,4.747147,"c(4.747147, 51.080064)"
2001,2,Heist-Op-Den-Berg,Antwerpen,flanders,2610243349,51.080064,4.747147,"c(4.747147, 51.080064)"
2008,1,Turnhout,Antwerpen,flanders,2610243579,51.319129,4.939371,"c(4.939371, 51.319129)"
2002,2,Bree,Limburg,flanders,2610243745,51.133623,5.635715,"c(5.635715, 51.133623)"
2009,4,Essen,Antwerpen,flanders,2610243928,51.450121,4.464467,"c(4.464467, 51.450121)"
2013,3,Scherpenheuvel-Zichem,Vlaams-Brabant,flanders,2610243967,51.001419,4.957723,"c(4.957723, 51.001419)"
2017,1,Wervik,West-Vlaanderen,flanders,2610244186,50.770621,3.029804,"c(3.029804, 50.770621)"
2017,1,Veurne,West-Vlaanderen,flanders,2610244230,51.006462,2.583074,"c(2.583074, 51.006462)"
2004,4,Turnhout,Antwerpen,flanders,2610244647,51.319129,4.939371,"c(4.939371, 51.319129)"
2006,1,Vorselaar,Antwerpen,flanders,2610244684,51.213932,4.787868,"c(4.787868, 51.213932)"
2003,2,Bocholt,Limburg,flanders,2610244836,51.198979,5.544548,"c(5.544548, 51.198979)"
2011,2,Boutersem,Vlaams-Brabant,flanders,2610245040,50.831315,4.878776,"c(4.878776, 50.831315)"
2015,1,Huldenberg,Vlaams-Brabant,flanders,2610245140,50.784427,4.632807,"c(4.632807, 50.784427)"
2014,2,Huldenberg,Vlaams-Brabant,flanders,2610245192,50.76807,4.621548,"c(4.621548, 50.76807)"
2015,1,Landen,Vlaams-Brabant,flanders,2610245199,50.76978,5.025444,"c(5.025444, 50.76978)"
2016,2,Spiere-Helkijn,West-Vlaanderen,flanders,2610245238,50.717282,3.354347,"c(3.354347, 50.717282)"
2017,1,Damme,West-Vlaanderen,flanders,2610245278,51.287692,3.343746,"c(3.343746, 51.287692)"
2001,1,Herselt,Antwerpen,flanders,2610245314,51.072495,4.923133,"c(4.923133, 51.072495)"
2001,4,Zandhoven,Antwerpen,flanders,2610245702,51.218515,4.650082,"c(4.650082, 51.218515)"
2001,1,Maaseik,Limburg,flanders,2610245839,51.085053,5.749664,"c(5.749664, 51.085053)"
2003,4,Brecht,Antwerpen,flanders,2610245946,51.354093,4.680373,"c(4.680373, 51.354093)"
2014,1,Hoegaarden,Vlaams-Brabant,flanders,2610246079,50.781368,4.871478,"c(4.871478, 50.781368)"
2016,1,Overijse,Vlaams-Brabant,flanders,2610246179,50.731443,4.51125,"c(4.51125, 50.731443)"
2018,1,Pecq,Henegouwen,wallonia,2610246283,50.71453,3.332245,"c(3.332245, 50.71453)"
2001,2,Geel,Antwerpen,flanders,2610246338,51.133066,4.991754,"c(4.991754, 51.133066)"
2008,2,Laakdal,Antwerpen,flanders,2610246358,51.088315,5.019045,"c(5.019045, 51.088315)"
2008,2,Laakdal,Antwerpen,flanders,2610246363,51.088315,5.019045,"c(5.019045, 51.088315)"
2003,2,Hulshout,Antwerpen,flanders,2610246391,51.067393,4.81561,"c(4.81561, 51.067393)"
2001,2,Herentals,Antwerpen,flanders,2610246682,51.187332,4.83432,"c(4.83432, 51.187332)"
2002,4,Beerse,Antwerpen,flanders,2610246761,51.31474,4.833999,"c(4.833999, 51.31474)"
2001,2,Vorselaar,Antwerpen,flanders,2610246779,51.213932,4.787868,"c(4.787868, 51.213932)"
2003,2,Ranst,Antwerpen,flanders,2610246829,51.169193,4.590426,"c(4.590426, 51.169193)"
2008,1,Boechout,Antwerpen,flanders,2610246864,51.150921,4.510564,"c(4.510564, 51.150921)"
2002,6,Neerpelt,Limburg,flanders,2610246938,51.232079,5.456029,"c(5.456029, 51.232079)"
2007,3,Maaseik,Limburg,flanders,2610246958,51.085053,5.749664,"c(5.749664, 51.085053)"
2009,2,Essen,Antwerpen,flanders,2610247085,51.450121,4.464467,"c(4.464467, 51.450121)"
2015,2,Celles,Henegouwen,wallonia,2610247274,50.745939,3.405172,"c(3.405172, 50.745939)"
2006,2,Lommel,Limburg,flanders,2610247308,51.209038,5.269096,"c(5.269096, 51.209038)"
2001,1,Tessenderlo,Limburg,flanders,2610247397,51.068233,5.05785,"c(5.05785, 51.068233)"
2002,4,Berlaar,Antwerpen,flanders,2610247522,51.109682,4.65571,"c(4.65571, 51.109682)"
2005,4,Lier,Antwerpen,flanders,2610247561,51.096966,4.622534,"c(4.622534, 51.096966)"
2001,7,Nijlen,Antwerpen,flanders,2610247567,51.139677,4.667035,"c(4.667035, 51.139677)"
2003,2,Kasterlee,Antwerpen,flanders,2610247704,51.247098,4.919201,"c(4.919201, 51.247098)"
2002,5,Ranst,Antwerpen,flanders,2610247847,51.169193,4.590426,"c(4.590426, 51.169193)"
2003,1,Nijlen,Antwerpen,flanders,2610247852,51.161209,4.65827,"c(4.65827, 51.161209)"
2003,1,Duffel,Antwerpen,flanders,2610247904,51.093944,4.515255,"c(4.515255, 51.093944)"
2008,1,Brecht,Antwerpen,flanders,2610248059,51.34263,4.613841,"c(4.613841, 51.34263)"
2014,1,Geraardsbergen,Oost-Vlaanderen,flanders,2610248238,50.778371,3.888352,"c(3.888352, 50.778371)"
2015,1,Wervik,West-Vlaanderen,flanders,2610248250,50.795808,3.043018,"c(3.043018, 50.795808)"
2007,6,Laakdal,Antwerpen,flanders,2610248302,51.088315,5.019045,"c(5.019045, 51.088315)"
2001,1,Dessel,Antwerpen,flanders,2610248512,51.24276,5.122464,"c(5.122464, 51.24276)"
2003,4,Olen,Antwerpen,flanders,2610248615,51.172372,4.890905,"c(4.890905, 51.172372)"
2003,1,Ravels,Antwerpen,flanders,2610248661,51.366621,5.002027,"c(5.002027, 51.366621)"
2001,1,Grobbendonk,Antwerpen,flanders,2610248773,51.172236,4.744292,"c(4.744292, 51.172236)"
2005,1,Kinrooi,Limburg,flanders,2610248932,51.152748,5.760212,"c(5.760212, 51.152748)"
2002,1,Lommel,Limburg,flanders,2610248976,51.228118,5.352749,"c(5.352749, 51.228118)"
2003,1,Peer,Limburg,flanders,2610248989,51.114302,5.437005,"c(5.437005, 51.114302)"
2013,1,Beringen,Limburg,flanders,2610249038,51.058867,5.205025,"c(5.205025, 51.058867)"
2012,11,Wervik,West-Vlaanderen,flanders,2610249091,50.795808,3.043018,"c(3.043018, 50.795808)"
1991,19,Poperinge,West-Vlaanderen,flanders,2610249391,50.861556,2.690306,"c(2.690306, 50.861556)"
1993,41,Sint-Lievens-Houtem,Oost-Vlaanderen,flanders,2610249573,50.931556,3.874588,"c(3.874588, 50.931556)"
1994,109,Hoogstraten,Antwerpen,flanders,2610249755,51.440982,4.762413,"c(4.762413, 51.440982)"
1995,104,Bree,Limburg,flanders,2610249864,51.142438,5.631176,"c(5.631176, 51.142438)"
1996,20,Evergem,Oost-Vlaanderen,flanders,2610249957,51.143837,3.706923,"c(3.706923, 51.143837)"
1996,165,Maaseik,Limburg,flanders,2610249982,51.088392,5.71389,"c(5.71389, 51.088392)"
1997,27,Overpelt,Limburg,flanders,2610250012,51.200874,5.392115,"c(5.392115, 51.200874)"
1999,2,Buggenhout,Oost-Vlaanderen,flanders,2610250141,51.012381,4.197745,"c(4.197745, 51.012381)"
2000,14,Evergem,Oost-Vlaanderen,flanders,2610250220,51.143837,3.706923,"c(3.706923, 51.143837)"
2016,2,Spiere-Helkijn,West-Vlaanderen,flanders,2610250329,50.7186,3.36251,"c(3.36251, 50.7186)"
2018,1,Celles,Henegouwen,wallonia,2610250426,50.750816,3.434141,"c(3.434141, 50.750816)"
2018,1,Bonheiden,Antwerpen,flanders,2610250466,50.998448,4.57113,"c(4.57113, 50.998448)"
2018,2,Sint-Laureins,Oost-Vlaanderen,flanders,2610250495,51.275025,3.586764,"c(3.586764, 51.275025)"
1991,4,Opglabbeek,Limburg,flanders,2610250628,51.040896,5.570056,"c(5.570056, 51.040896)"
1991,12,Hoegaarden,Vlaams-Brabant,flanders,2610250659,50.779671,4.875225,"c(4.875225, 50.779671)"
1992,142,Temse,Oost-Vlaanderen,flanders,2610250699,51.133659,4.204396,"c(4.204396, 51.133659)"
1992,29,Zulte,Oost-Vlaanderen,flanders,2610250781,50.937885,3.471392,"c(3.471392, 50.937885)"
1993,48,Geraardsbergen,Oost-Vlaanderen,flanders,2610250787,50.780187,3.902811,"c(3.902811, 50.780187)"
1993,6,Kalmthout,Antwerpen,flanders,2610250833,51.399376,4.467402,"c(4.467402, 51.399376)"
1993,3,Zulte,Oost-Vlaanderen,flanders,2610250860,50.937885,3.471392,"c(3.471392, 50.937885)"
1994,1,Wellen,Limburg,flanders,2610250945,50.843198,5.322127,"c(5.322127, 50.843198)"
1994,84,Bornem,Antwerpen,flanders,2610250966,51.095797,4.24144,"c(4.24144, 51.095797)"
1994,55,Halen,Limburg,flanders,2610250977,50.950537,5.092985,"c(5.092985, 50.950537)"
1995,29,Sint-Martens-Latem,Oost-Vlaanderen,flanders,2610251083,51.010122,3.620976,"c(3.620976, 51.010122)"
1997,14,Berlare,Oost-Vlaanderen,flanders,2610251256,51.036809,3.978015,"c(3.978015, 51.036809)"
2018,7,Kluisbergen,Oost-Vlaanderen,flanders,2610251375,50.780234,3.528847,"c(3.528847, 50.780234)"
1992,5,Harelbeke,West-Vlaanderen,flanders,2610251546,50.86436,3.306124,"c(3.306124, 50.86436)"
1992,44,Zoutleeuw,Vlaams-Brabant,flanders,2610251558,50.835637,5.099883,"c(5.099883, 50.835637)"
1995,2,Oostende,West-Vlaanderen,flanders,2610251878,51.210014,2.925192,"c(2.925192, 51.210014)"
1996,4,Langemark-Poelkapelle,West-Vlaanderen,flanders,2610251923,50.916457,2.928159,"c(2.928159, 50.916457)"
1996,11,Ninove,Oost-Vlaanderen,flanders,2610251928,50.826581,4.003537,"c(4.003537, 50.826581)"
1998,6,Eeklo,Oost-Vlaanderen,flanders,2610252092,51.194853,3.561068,"c(3.561068, 51.194853)"
1998,13,Bocholt,Limburg,flanders,2610252124,51.187546,5.562559,"c(5.562559, 51.187546)"
1999,8,Poperinge,West-Vlaanderen,flanders,2610252206,50.861556,2.690306,"c(2.690306, 50.861556)"
2000,12,Kruishoutem,Oost-Vlaanderen,flanders,2610252224,50.908462,3.528157,"c(3.528157, 50.908462)"
1993,54,Lede,Oost-Vlaanderen,flanders,2610252596,50.966673,3.944395,"c(3.944395, 50.966673)"
1993,9,Lokeren,Oost-Vlaanderen,flanders,2610252630,51.113857,3.960142,"c(3.960142, 51.113857)"
1997,27,Lokeren,Oost-Vlaanderen,flanders,2610253030,51.113857,3.960142,"c(3.960142, 51.113857)"
1997,10,Maarkedal,Oost-Vlaanderen,flanders,2610253056,50.795726,3.639861,"c(3.639861, 50.795726)"
1999,60,Heuvelland,West-Vlaanderen,flanders,2610253132,50.776045,2.829084,"c(2.829084, 50.776045)"
2002,23,Roeselare,West-Vlaanderen,flanders,2610253262,50.937373,3.132332,"c(3.132332, 50.937373)"
2018,2,Sint-Laureins,Oost-Vlaanderen,flanders,2610253418,51.265514,3.654297,"c(3.654297, 51.265514)"
1991,18,Rumst,Antwerpen,flanders,2610253485,51.094362,4.419834,"c(4.419834, 51.094362)"
1992,333,Puurs,Antwerpen,flanders,2610253593,51.066387,4.304361,"c(4.304361, 51.066387)"
1993,7,Tienen,Vlaams-Brabant,flanders,2610253748,50.812496,4.940577,"c(4.940577, 50.812496)"
1993,23,Kontich,Antwerpen,flanders,2610253749,51.124239,4.443293,"c(4.443293, 51.124239)"
1995,7,Boutersem,Vlaams-Brabant,flanders,2610253987,50.83539,4.841223,"c(4.841223, 50.83539)"
1996,62,Hoogstraten,Antwerpen,flanders,2610254002,51.440982,4.762413,"c(4.762413, 51.440982)"
2017,1,Poperinge,West-Vlaanderen,flanders,2610254308,50.895056,2.609414,"c(2.609414, 50.895056)"
2018,1,Spiere-Helkijn,West-Vlaanderen,flanders,2610254394,50.716137,3.352104,"c(3.352104, 50.716137)"
1991,23,Lubbeek,Vlaams-Brabant,flanders,2610254505,50.882553,4.827645,"c(4.827645, 50.882553)"
1995,68,unknown,unknown,unknown,2610254957,NA,NA,"c(NA, NA)"
1997,193,Beveren,Oost-Vlaanderen,flanders,2610255117,51.255029,4.235369,"c(4.235369, 51.255029)"
1998,21,unknown,unknown,unknown,2610255189,NA,NA,"c(NA, NA)"
2016,1,Alveringem,West-Vlaanderen,flanders,2610255326,50.942666,2.654008,"c(2.654008, 50.942666)"
1994,53,Essen,Antwerpen,flanders,2610255862,51.450014,4.464594,"c(4.464594, 51.450014)"
1994,62,Hasselt,Limburg,flanders,2610255865,50.935988,5.306936,"c(5.306936, 50.935988)"
1994,12,Zuienkerke,West-Vlaanderen,flanders,2610255894,51.254477,3.130147,"c(3.130147, 51.254477)"
1995,252,unknown,unknown,unknown,2610255953,NA,NA,"c(NA, NA)"
1995,29,Kinrooi,Limburg,flanders,2610256018,51.153528,5.758902,"c(5.758902, 51.153528)"
1996,108,Zandhoven,Antwerpen,flanders,2610256088,51.211843,4.677963,"c(4.677963, 51.211843)"
1997,21,Kortemark,West-Vlaanderen,flanders,2610256187,51.025315,3.000561,"c(3.000561, 51.025315)"
2018,1,Diksmuide,West-Vlaanderen,flanders,2610256344,50.980464,2.861825,"c(2.861825, 50.980464)"
2018,1,Crisnee,Luik,wallonia,2610256366,50.734637,5.393918,"c(5.393918, 50.734637)"
1991,23,Damme,West-Vlaanderen,flanders,2610256504,51.252716,3.326143,"c(3.326143, 51.252716)"
1992,118,Hasselt,Limburg,flanders,2610256542,50.935988,5.306936,"c(5.306936, 50.935988)"
1992,5,Maarkedal,Oost-Vlaanderen,flanders,2610256545,50.795726,3.639861,"c(3.639861, 50.795726)"
1994,17,Bertem,Vlaams-Brabant,flanders,2610256805,50.854381,4.608429,"c(4.608429, 50.854381)"
1997,1,Deinze,Oost-Vlaanderen,flanders,2610257076,50.990906,3.515248,"c(3.515248, 50.990906)"
1997,37,Schelle,Antwerpen,flanders,2610257092,51.123211,4.341414,"c(4.341414, 51.123211)"
1999,4,Wellen,Limburg,flanders,2610257185,50.843198,5.322127,"c(5.322127, 50.843198)"
1999,78,Kasterlee,Antwerpen,flanders,2610257211,51.243789,4.940746,"c(4.940746, 51.243789)"
1999,18,Huldenberg,Vlaams-Brabant,flanders,2610257215,50.790337,4.610636,"c(4.610636, 50.790337)"
1999,3,Bertem,Vlaams-Brabant,flanders,2610257230,50.854381,4.608429,"c(4.608429, 50.854381)"
1992,4,Lichtervelde,West-Vlaanderen,flanders,2610257629,51.0283,3.144889,"c(3.144889, 51.0283)"
1993,8,Lebbeke,Oost-Vlaanderen,flanders,2610257832,50.993049,4.117668,"c(4.117668, 50.993049)"
1994,86,Lovendegem,Oost-Vlaanderen,flanders,2610257877,51.101583,3.624411,"c(3.624411, 51.101583)"
1994,30,Maaseik,Limburg,flanders,2610257899,51.088392,5.71389,"c(5.71389, 51.088392)"
1994,7,Olen,Antwerpen,flanders,2610257908,51.164009,4.884329,"c(4.884329, 51.164009)"
1994,42,unknown,unknown,unknown,2610257921,NA,NA,"c(NA, NA)"
1995,66,Maldegem,Oost-Vlaanderen,flanders,2610258056,51.198689,3.449079,"c(3.449079, 51.198689)"
1996,4,Kaprijke,Oost-Vlaanderen,flanders,2610258104,51.208579,3.625981,"c(3.625981, 51.208579)"
1996,231,Zuienkerke,West-Vlaanderen,flanders,2610258142,51.254477,3.130147,"c(3.130147, 51.254477)"
2017,1,Damme,West-Vlaanderen,flanders,2610258343,51.268065,3.29958,"c(3.29958, 51.268065)"
2018,1,Diksmuide,West-Vlaanderen,flanders,2610258438,50.987038,2.85002,"c(2.85002, 50.987038)"
2018,5,Celles,Henegouwen,wallonia,2610258454,50.742425,3.43825,"c(3.43825, 50.742425)"
1991,2,Lovendegem,Oost-Vlaanderen,flanders,2610258548,51.101583,3.624411,"c(3.624411, 51.101583)"
1992,13,Lokeren,Oost-Vlaanderen,flanders,2610258663,51.113857,3.960142,"c(3.960142, 51.113857)"
1994,13,Izegem,West-Vlaanderen,flanders,2610258835,50.921621,3.204262,"c(3.204262, 50.921621)"
1994,5,Gavere,Oost-Vlaanderen,flanders,2610258911,50.929469,3.684269,"c(3.684269, 50.929469)"
1997,2,Grimbergen,Vlaams-Brabant,flanders,2610259116,50.945239,4.375307,"c(4.375307, 50.945239)"
1997,75,Lochristi,Oost-Vlaanderen,flanders,2610259178,51.103618,3.855857,"c(3.855857, 51.103618)"
1997,12,Nazareth,Oost-Vlaanderen,flanders,2610259186,50.957536,3.608679,"c(3.608679, 50.957536)"
1998,28,Damme,West-Vlaanderen,flanders,2610259240,51.252716,3.326143,"c(3.326143, 51.252716)"
1999,62,Damme,West-Vlaanderen,flanders,2610259287,51.252716,3.326143,"c(3.326143, 51.252716)"
2002,5,Zedelgem,West-Vlaanderen,flanders,2610259309,51.127172,3.133096,"c(3.133096, 51.127172)"
2002,52,Kortemark,West-Vlaanderen,flanders,2610259324,51.025315,3.000561,"c(3.000561, 51.025315)"
1998,1,Bierbeek,Vlaams-Brabant,flanders,2610260309,50.830701,4.766213,"c(4.766213, 50.830701)"
1999,3,Deinze,Oost-Vlaanderen,flanders,2610260364,50.990906,3.515248,"c(3.515248, 50.990906)"
1999,129,Heusden-Zolder,Limburg,flanders,2610260389,51.020444,5.287858,"c(5.287858, 51.020444)"
2004,25,Alveringem,West-Vlaanderen,flanders,2610261394,50.976293,2.676549,"c(2.676549, 50.976293)"
2003,2,Kortessem,Limburg,flanders,2610262302,50.853624,5.404594,"c(5.404594, 50.853624)"
2004,13,Kortrijk,West-Vlaanderen,flanders,2610262347,50.800556,3.263323,"c(3.263323, 50.800556)"
2003,1,Blankenberge,West-Vlaanderen,flanders,2610264391,51.300766,3.139066,"c(3.139066, 51.300766)"
2000,71,Laarne,Oost-Vlaanderen,flanders,2610265422,51.042956,3.882957,"c(3.882957, 51.042956)"
2002,17,Lichtervelde,West-Vlaanderen,flanders,2610265456,51.0283,3.144889,"c(3.144889, 51.0283)"
2002,5,Staden,West-Vlaanderen,flanders,2610265491,50.954286,3.017681,"c(3.017681, 50.954286)"
2004,14,Knokke-Heist,West-Vlaanderen,flanders,2610265540,51.331233,3.309573,"c(3.309573, 51.331233)"
2003,2,Ham,Limburg,flanders,2610266371,51.100759,5.159521,"c(5.159521, 51.100759)"
2000,16,Zwalm,Oost-Vlaanderen,flanders,2610267389,50.877786,3.722725,"c(3.722725, 50.877786)"
2000,15,Laarne,Oost-Vlaanderen,flanders,2610268354,51.042956,3.882957,"c(3.882957, 51.042956)"
2001,14,Wetteren,Oost-Vlaanderen,flanders,2610268395,50.995027,3.868977,"c(3.868977, 50.995027)"
2002,1,Middelkerke,West-Vlaanderen,flanders,2610149405,51.137459,2.83334,"c(2.83334, 51.137459)"
2002,4,Poperinge,West-Vlaanderen,flanders,2610149509,50.856787,2.637719,"c(2.637719, 50.856787)"
2006,1,Poperinge,West-Vlaanderen,flanders,2610149571,50.89765,2.653588,"c(2.653588, 50.89765)"
2004,4,Zuienkerke,West-Vlaanderen,flanders,2610149754,51.259848,3.151952,"c(3.151952, 51.259848)"
